rank,title,type,date,views,likes,comments,duration,score,engagement_rate,norm_views,norm_likes,norm_comments,norm_engagement,transcript_status,transcript_source,transcript_language,transcript_chars,transcript_error,tags,category,url
42,"How Windsurf writes 90% of your code with an Agentic IDE - Kevin Hou, Windsurf",video,2025-04-28,82165,0,0,1249,0.048298,0.0,0.2626,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=bVNNvWq6dKo
43,"Amp Code: Next Generation AI Coding – Beyang Liu, Amp Code",video,2025-12-29,47557,0,0,1111,0.048,0.0,0.1334,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=gvIAkmZUEZY&pp=0gcJCdQKAYcqIYzv
44,"MCP is all you need — Samuel Colvin, Pydantic",video,2025-08-01,65152,0,0,924,0.047499,0.0,0.1991,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=bmWZk9vTze0&pp=0gcJCdQKAYcqIYzv
45,"Spec-Driven Development: Agentic Coding at FAANG Scale and Quality — Al Harris, Amazon Kiro",video,2026-01-28,44347,0,0,3830,0.047429,0.0,0.1214,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=HY_JyxAZsiE
46,"#define AI Engineer - Greg Brockman, OpenAI (ft. Jensen Huang)",video,2025-08-31,60497,0,0,2465,0.047066,0.0,0.1817,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=avWhreBUYF0&pp=0gcJCdQKAYcqIYzv
47,"DSPy: The End of Prompt Engineering - Kevin Madura, AlixPartners",video,2026-01-28,43274,0,0,4393,0.045864,0.0,0.1174,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=-cKUW6n8hBU
48,"tldraw.computer - Steve Ruiz, tldraw",video,2025-08-01,63238,0,0,1125,0.045794,0.0,0.1919,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=1C2TdPkj6aQ
49,"State of Startups and AI 2025 - Sarah Guo, Conviction",video,2025-08-31,58496,0,0,1432,0.045131,0.0,0.1742,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=3MZS5gNElZM
50,"How to Train Your Agent: Building Reliable Agents with RL — Kyle Corbitt, OpenPipe",video,2025-08-01,60423,0,0,1188,0.043287,0.0,0.1814,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=gEDl9C8s_-4&pp=0gcJCdQKAYcqIYzv
51,"3 ingredients for building reliable enterprise agents - Harrison Chase, LangChain/LangGraph",video,2025-08-01,54469,0,0,1254,0.037982,0.0,0.1592,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=kTnfJszFxCg
52,Paperclip: Open Source Human Control Plane for AI Labor — Dotta Bippa,video,2026-04-16,32307,0,0,1474,0.036981,0.0,0.0764,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=h403btjldDQ&pp=0gcJCdQKAYcqIYzv
53,AI Engineering at Jane Street - John Crepezzi,video,2025-04-28,59809,0,0,1017,0.032945,0.0,0.1791,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=0ML7ZLMdcl4
54,"Proactive Agents – Kath Korevec, Google Labs",video,2025-12-29,35348,0,0,1011,0.031595,0.0,0.0878,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=v3u8xc0zLec
55,"Rise of the AI Architect — Clay Bavor, Cofounder, Sierra w/ Alessio Fanelli",video,2025-08-01,47049,0,0,1135,0.031372,0.0,0.1315,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=C3geUfBR2js
56,"Can you prove AI ROI in Software Eng? (Stanford 120k Devs Study) – Yegor Denisov-Blanch, Stanford",video,2025-12-29,34028,0,0,1000,0.029821,0.0,0.0829,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=JvosMkuNxF8
57,From Chaos to Choreography: Multi-Agent Orchestration Patterns That Actually Work — Sandipan Bhaumik,video,2026-04-14,28380,0,0,1589,0.029724,0.0,0.0618,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=2czYyrTzILg
58,"Katelyn Lesse – Evolving Claude APIs for Agents, Anthropic",video,2025-12-29,33882,0,0,805,0.029625,0.0,0.0823,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=aqW68Is_Kj4&pp=0gcJCdQKAYcqIYzv
59,Low Level Technicals of LLMs: Daniel Han,video,2025-04-28,53941,0,0,10346,0.028916,0.0,0.1572,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=pRM_P6UfdIc&pp=0gcJCdQKAYcqIYzv
60,"Robotics: why now? - Quan Vuong and Jost Tobias Springberg, Physical Intelligence",video,2025-08-01,42365,0,0,1087,0.027199,0.0,0.114,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=cGLa8DsOYdk
61,"Your Personal Open-Source Humanoid Robot for $8,999 — JX Mo, K-Scale Labs",video,2025-08-01,41649,0,0,1166,0.026561,0.0,0.1113,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=BS92RdBvI90
62,"Practical GraphRAG: Making LLMs smarter with Knowledge Graphs — Michael, Jesus, and Stephen, Neo4j",video,2025-08-01,40671,0,0,1186,0.02569,0.0,0.1077,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=XNneh6-eyPg
63,"Structuring a modern AI team — Denys Linkov, Wisedocs",video,2025-08-01,40422,0,0,1060,0.025468,0.0,0.1067,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=SbUxRluVRwk
64,Llamafile: bringing AI to the masses with fast CPU inference: Stephen Hood and Justine Tunney,video,2025-04-28,48378,0,0,1044,0.025095,0.0,0.1364,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=-mRi-B3t6fA
65,"POC to PROD: Hard Lessons from 200+ Enterprise GenAI Deployments - Randall Hunt, Caylent",video,2025-08-01,39410,0,0,1156,0.024567,0.0,0.103,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=vW8wLsb3Nnc
66,"Jack Morris: Stuffing Context is not Memory, Updating Weights is",video,2026-01-28,28437,0,0,3764,0.02422,0.0,0.062,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=Jty4s9-Jb78
67,"OpenAI + @Temporalio : Building Durable, Production Ready Agents - Cornelia Davis, Temporal",video,2026-01-28,28406,0,0,4710,0.024175,0.0,0.0619,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=k8cnVCMYmNc
68,"Self Coding Agents — Colin Flaherty, Augment Code",video,2025-04-28,44799,0,0,1043,0.022638,0.0,0.1231,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=Iw_3cRf3lnM&pp=0gcJCdQKAYcqIYzv
69,"AI Consulting in Practice – NLW, Superintelligent, @AIDailyBrief⁩",video,2025-12-29,28184,0,0,1098,0.021969,0.0,0.061,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=ehQFj6VmuI8
70,"Creating Agents that Co-Create — Karina Nguyen, OpenAI",video,2025-06-02,40515,0,0,1462,0.021678,0.0,0.1071,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=1XvN5EBDnDw
71,"AI Engineers: The Next Generation — Stefania Druga, Google Gemini",video,2025-04-28,43304,0,0,1307,0.021611,0.0,0.1175,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=ySYLsoAhXmg
72,"When Vectors Break Down: Graph-Based RAG for Dense Enterprise Knowledge - Sam Julien, Writer",video,2025-08-01,36046,0,0,947,0.02157,0.0,0.0904,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=XlAIgmi_Vow
73,"Agentic GraphRAG: AI’s Logical Edge — Stephen Chin, Neo4j",video,2025-08-01,34693,0,0,927,0.020364,0.0,0.0853,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=AvVoJBxgSQk
74,Mastering LLM Inference Optimization From Theory to Cost Effective Deployment: Mark Moyou,video,2025-04-28,41027,0,0,2019,0.020047,0.0,0.109,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=9tvJ_GYJA-o
75,"The Agent Development Life Cycle — Zack Reneau-Wedeen, Sierra",video,2025-04-28,40913,0,0,1120,0.019969,0.0,0.1086,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=0vBKv9yAQi4
76,"The New Lean Startup — Sid Bendre, Oleve",video,2025-08-01,33580,0,0,806,0.019373,0.0,0.0812,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=pQz-PgA1eJw
77,"Scaling Agents for Gen AI Products - Anju Kambadur, Bloomberg Head of AI Engineering",video,2025-04-28,39402,0,0,1178,0.018931,0.0,0.1029,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=b2GqTDWtg6s
78,"The Friction is Your Judgment — Armin Ronacher & Cristina Poncela Cubeiro, Earendil",video,2026-04-19,21911,0,0,1118,0.018353,0.0,0.0376,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=_Zcw_sVF6hU
79,Using agents to build an agent company: Joao Moura,video,2025-04-28,38499,0,0,826,0.018311,0.0,0.0996,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=Dc99-zTMyMg
80,"Gemma, DeepMind's Family of Open Models — Omar Sanseviero, Google DeepMind",video,2026-04-21,21726,0,0,926,0.018115,0.0,0.0369,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=_gVFUEdhCyI
81,"Rethinking how we Scaffold AI Agents - Rahul Sengottuvelu, Ramp",video,2025-04-28,37680,0,0,992,0.017749,0.0,0.0965,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=-rsTkYgnNzM
82,Building with Anthropic Claude: Prompt Workshop with Zack Witten,video,2025-04-28,37083,0,0,5696,0.017339,0.0,0.0943,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=hkhDdcM5V94&pp=0gcJCdQKAYcqIYzv
83,Vercel AI SDK Masterclass: From Fundamentals to Deep Research,video,2025-04-28,36749,0,0,3592,0.01711,0.0,0.093,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=kDlqpN1JyIw
84,"Building Cursor Composer – Lee Robinson, Cursor",video,2025-12-29,24246,0,0,936,0.016678,0.0,0.0463,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=fL1iJHtl51Q
85,"Thinking Deeper in Gemini — Jack Rae, Google DeepMind",video,2025-08-01,30198,0,0,1093,0.01636,0.0,0.0686,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=8EQo4J2BWKw
86,"Personal, Local, Private AI Agents: Soumith Chintala",video,2025-04-28,34886,0,0,1232,0.01583,0.0,0.0861,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=jMoAaZP_Kkw
87,"Collaborative AI Engineering: One Dev, Two Dozen Agents, Zero Alignment — Maggie Appleton, GitHub",video,2026-04-27,20222,0,0,1063,0.015615,0.0,0.0313,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=ClWD8OEYgp8
88,Intro to GraphRAG — Zach Blumenfeld,video,2025-08-01,29141,0,0,4715,0.015418,0.0,0.0646,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=J-9EbJBxcbg
89,Designing AI-Intensive Applications - swyx,video,2025-08-31,27283,0,0,782,0.014942,0.0,0.0577,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=IHkyFhU6JEY
90,"The State of AI Code Quality: Hype vs Reality — Itamar Friedman, Qodo",video,2025-12-29,22781,0,0,1275,0.014709,0.0,0.0409,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=rgjF5o2Qjsc
91,Lets Build An Agent from Scratch,video,2025-04-28,32669,0,0,1169,0.014308,0.0,0.0778,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=xzXdLRUyjUg
92,"Ensure AI Agents Work: Evaluation Frameworks for Scaling Success — Aparna Dhinkaran, CEO Arize",video,2025-04-28,32285,0,0,928,0.014044,0.0,0.0764,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=OC04sP_QgTI
93,"Function Calling is All You Need — Full Workshop, with Ilan Bigio of OpenAI",video,2025-04-28,32259,0,0,6174,0.014026,0.0,0.0763,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=KUEmEb71vzQ
94,"Building an Agentic Platform — Ben Kus, CTO Box",video,2025-08-31,26228,0,0,1146,0.013922,0.0,0.0537,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=12v5S1n1eOY
95,"Developer Experience in the Age of AI Coding Agents – Max Kanat-Alexander, Capital One",video,2025-12-29,21910,0,0,1100,0.013539,0.0,0.0376,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=rT2Del5pwg4
96,"Building voice agents with OpenAI — Dominik Kundel, OpenAI",video,2025-08-01,26864,0,0,5135,0.01339,0.0,0.0561,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=iXhba366fQc
97,"Building Intelligent Research Agents with Manus - Ivan Leo, Manus AI (now Meta Superintelligence)",video,2026-01-28,20757,0,0,4890,0.013017,0.0,0.0333,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=xz0-brt56L8
98,"Trust, but Verify: Knowledge Agents for Finance Workflows - Mike Conover",video,2025-04-28,30768,0,0,1270,0.013002,0.0,0.0707,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=MWTJIAwAAnk
99,"The New Application Layer - Malte Ubl, CTO Vercel",video,2026-04-21,18930,0,0,1132,0.012994,0.0,0.0265,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=XKup1pj-34M
100,"The Geopolitics of AI Infrastructure - Dylan Patel, SemiAnalysis",video,2025-07-02,27485,0,0,1109,0.012843,0.0,0.0584,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=Zz4QjZsYWK0
101,Everything you need to know about Fine-tuning and Merging LLMs: Maxime Labonne,video,2025-04-28,29970,0,0,1072,0.012454,0.0,0.0677,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=uLrOI65XbDw
102,"Agent Reinforcement Fine Tuning – Will Hang & Cathy Zhou, OpenAI",video,2025-12-29,21027,0,0,1015,0.012352,0.0,0.0343,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=p1CmPZ2j6Lk
103,"A2A & MCP Workshop: Automating Business Processes with LLMs — Damien Murphy, Bench",video,2025-08-01,25032,0,0,4994,0.011758,0.0,0.0493,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=wXVvfFMTyzY
104,"Prompt Engineering is Dead — Nir Gazit, Traceloop",video,2025-07-02,24900,0,0,859,0.010722,0.0,0.0488,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=jvKf6zXrNO4
105,"Why the Best AI Agents Are Built Without Frameworks (Primitives over Frameworks) — Ahmad Awais, CHAI",video,2025-07-02,24596,0,0,1626,0.010472,0.0,0.0476,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=fcPUqxfrE6Y
106,"The emerging skillset of wielding coding agents — Beyang Liu, Sourcegraph / Amp",video,2025-08-01,23491,0,0,2106,0.010385,0.0,0.0435,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=F_RyElT_gJk
107,"Agents vs Workflows: Why Not Both? — Sam Bhagwat, Mastra.ai",video,2025-08-31,21752,0,0,937,0.009593,0.0,0.037,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=8SUJEqQNClw
108,"Hard Won Lessons from Building Effective AI Coding Agents – Nik Pash, Cline",video,2025-12-29,18957,0,0,858,0.009571,0.0,0.0266,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=I8fs4omN1no&pp=0gcJCdQKAYcqIYzv
109,"Your MCP Server is Bad (and you should feel bad) - Jeremiah Lowin, Prefect",video,2026-01-28,18075,0,0,3273,0.009104,0.0,0.0233,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=96G7FLab8xc
110,"Evals 101 — Doug Guthrie, Braintrust",video,2025-07-02,22703,0,0,2911,0.008919,0.0,0.0406,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=bk0TmxoZlUY
111,"Training Agentic Reasoners — Will Brown, Prime Intellect",video,2025-08-01,21655,0,0,1157,0.008749,0.0,0.0367,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=PbHm2qKnu10
112,"What every AI engineer needs to know about GPUs — Charles Frye, Modal",video,2025-08-01,21504,0,0,1192,0.008615,0.0,0.0361,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=y-UGrYbJsJk
113,"Anchoring Enterprise GenAI with Knowledge Graphs: Jonathan Lowe (Pfizer), Stephen Chin (Neo4j)",video,2025-04-28,23698,0,0,1259,0.008147,0.0,0.0443,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=OpVkWc3YnFc
114,"Full Workshop: Build Your Own Deep Research Agents - Louis-François Bouchard, Paul Iusztin, Samridhi",video,2026-04-21,16127,0,0,7023,0.007862,0.0,0.016,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=mYSRn6PC1mc
115,Finetuning: 500m AI agents in production with 2 engineers — Mustafa Ali & Kyle Corbitt,video,2025-04-28,23211,0,0,1124,0.007813,0.0,0.0425,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=zM9RYqCcioM
116,MCP = Mega Context Problem - Matt Carey,video,2026-04-26,15799,0,0,1362,0.007361,0.0,0.0148,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=YBYUvGOuotE
117,Pydantic is STILL all you need: Jason Liu,video,2025-04-28,22477,0,0,921,0.007309,0.0,0.0397,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=pZ4DIH2BVqg&pp=0gcJCdQKAYcqIYzv
118,"Software Development Agents: What Works and What Doesn't - Robert Brennan, OpenHands",video,2025-08-01,20009,0,0,1006,0.007283,0.0,0.0305,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=o_hhkJtlbSs
119,"Building a Smarter AI Agent with Neural RAG - Will Bryk, Exa.ai",video,2025-08-31,19333,0,0,1122,0.007253,0.0,0.028,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=xnXqpUW_Kp8
120,"HybridRAG: A Fusion of Graph and Vector Retrieval  - Mitesh Patel, NVIDIA",video,2025-08-01,19377,0,0,1224,0.00672,0.0,0.0282,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=-tgQa8Fzf80
121,"Building in the Gemini Era – Kat Kampf & Ammaar Reshi, Google DeepMind",video,2025-12-29,16731,0,0,1077,0.00658,0.0,0.0183,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=fgkXEIbZpGc&pp=0gcJCdQKAYcqIYzv
122,"How BlackRock Builds Custom Knowledge Apps at Scale — Vaibhav Page & Infant Vasanth, BlackRock",video,2025-08-31,18351,0,0,1127,0.006303,0.0,0.0243,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=08mH36_NVos&pp=0gcJCdQKAYcqIYzv
123,"On Engineering AI Systems that Endure The Bitter Lesson - Omar Khattab, DSPy & Databricks",video,2025-08-31,18170,0,0,1152,0.006128,0.0,0.0237,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=qdmxApz3EJI
124,How Codeium Breaks Through the Ceiling for Retrieval: Kevin Hou,video,2025-04-28,20619,0,0,1122,0.006033,0.0,0.0328,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=DuZXbinJ4Uc
125,"Agents need more than a chat - Jacob Lauritzen, CTO Legora",video,2026-04-23,15102,0,0,861,0.006017,0.0,0.0122,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=XNtkiQJ49Ps
126,What's new from Anthropic and what's next: Alex Albert,video,2025-04-28,20371,0,0,818,0.005863,0.0,0.0319,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=EuC1GWhQdKE
127,Knowledge Graphs & GraphRAG: Techniques for Building Effective GenAI Applications: Zach Blumenthal,video,2025-04-28,19931,0,0,5992,0.00556,0.0,0.0302,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=2DyHW23L6Cs
128,"Five hard earned lessons about Evals — Ankur Goyal, Braintrust",video,2025-08-31,17564,0,0,1186,0.005542,0.0,0.0214,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=a4BV0gGmXgA
129,"Layering every technique in RAG, one query at a time - David Karam, Pi Labs (fmr. Google Search)",video,2025-08-31,17486,0,0,1222,0.005467,0.0,0.0211,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=w9u11ioHGA0
130,How to Construct Domain Specific LLM Evaluation Systems: Hamel Husain and Emil Sedgh,video,2025-04-28,19742,0,0,1125,0.005431,0.0,0.0295,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=eLXF0VojuSs
131,"The Unreasonable Effectiveness of Prompt Learning – Aparna Dhinakaran, Arize",video,2025-12-29,15827,0,0,656,0.005365,0.0,0.0149,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=pP_dSNz_EdQ
132,"What We Learned Deploying AI within Bloomberg’s Engineering Organization – Lei Zhang, Bloomberg",video,2025-12-29,15696,0,0,1101,0.005189,0.0,0.0144,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=Q81AzlA-VE8
133,AgentCraft: Putting the Orc in Orchestration — Ido Salomon,video,2026-04-26,14612,0,0,678,0.005157,0.0,0.0104,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=kR64LOqBBCU
134,"The Web Browser Is All You Need - Paul Klein IV, Browserbase",video,2025-07-02,17793,0,0,1051,0.00489,0.0,0.0222,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=YRGjll7uu5w
135,"Recsys Keynote: Improving Recommendation Systems & Search in the Age of LLMs - Eugene Yan, Amazon",video,2025-08-01,17319,0,0,1254,0.004886,0.0,0.0205,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=2vlCqD6igVA
136,"Devin 2.0 and the Future of SWE - Scott Wu, Cognition",video,2025-08-01,16941,0,0,973,0.00455,0.0,0.0191,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=MI83buT_23o
137,Moondream: how does a tiny vision model slap so hard? — Vikhyat Korrapati,video,2025-04-28,17857,0,0,1166,0.004136,0.0,0.0225,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=T7sxvrJLJ14
138,Build an AI Research Agent: Apoorva Joshi,video,2025-04-28,17826,0,0,1653,0.004115,0.0,0.0224,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=IRp7lvBlbHs
139,Teaching Gemini to Speak YouTube: Adapting LLMs for Video Recommendations to 2B+DAU - Devansh Tandon,video,2025-08-01,16282,0,0,1371,0.003963,0.0,0.0166,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=LxQsQ3vZDqo
140,"Effective agent design patterns in production — Laurie Voss, LlamaIndex",video,2025-07-02,16653,0,0,938,0.003954,0.0,0.018,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=72XxWkd8Jrk
141,"RFT, DPO, SFT: Fine-tuning with OpenAI — Ilan Bigio, OpenAI",video,2025-07-02,16650,0,0,6375,0.003952,0.0,0.018,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=JfaLQqfXqPA
142,"Building Applications with AI Agents — Michael Albada, Microsoft",video,2025-08-01,15995,0,0,950,0.003707,0.0,0.0155,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=R30col3UPUg
143,[Evals Workshop] Mastering AI Evaluation: From Playground to Production,video,2025-08-01,15982,0,0,5108,0.003695,0.0,0.0155,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=9iN-cPnp7xg
144,"Real World Development with GitHub Copilot and VS Code — Harald Kirschner, Christopher Harrison",video,2025-08-31,15569,0,0,4773,0.003612,0.0,0.0139,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=eOxOzcw70f0
145,"A Taxonomy for Next-gen Reasoning — Nathan Lambert, Allen Institute (AI2) & Interconnects.ai",video,2025-08-01,15711,0,0,1161,0.003454,0.0,0.0145,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=jQcsVk0KWiQ
146,Going beyond RAG: Extended Mind Transformers - Phoebe Klett,video,2025-04-28,16750,0,0,964,0.003376,0.0,0.0184,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=cS6M6Jec0lU
147,"How Deep Research Works - Mukund Sridhar & Aarush Selvan, Google DeepMind",video,2025-04-28,16623,0,0,915,0.003289,0.0,0.0179,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=eJOjdjO45Sc
148,"A year of Gemini progress + what comes next — Logan Kilpatrick, Google DeepMind",video,2025-08-01,15476,0,0,718,0.003245,0.0,0.0136,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=wE1ZCmCLP5g
149,"MCP: Origins and Requests For Startups — Theodora Chu, Model Context Protocol PM, Anthropic",video,2025-07-02,15335,0,0,1065,0.002873,0.0,0.0131,0.0,0.0,0.0,skipped,skipped,,0,not_requested,,,https://www.youtube.com/watch?v=x-8pBqWiTzk
